 written on 13Jun2026 at 20:45:10 
   2.48202900000000       0.000000000000000E+000  0.000000000000000E+000
 -0.827343000000000        2.34007900000000       0.000000000000000E+000
 -0.827343000000000       -1.17004000000000        2.02656800000000     
           9
         229
    1    1    2    1    2    1    1    2    1    1    2    1    1    1    1
    1    1    1    1    1    2    2    1    1    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    2    1    1    2    2    1
    1    1    1    1    1    1    1    1    2    1    1    2    1    1    2
    1    2    1    1

   -4   -3   -1
    6    7    0.74863219E-04  0.43016177E-12
    7    7   -0.84043865E-03  0.79584256E-12
    8    7    0.64966341E-03  0.20419641E-12
    9    7    0.41286749E-03  0.12218048E-12
    1    8   -0.87205365E-04 -0.25040430E-11
    2    8   -0.58385086E-03  0.20935346E-11
    3    8   -0.12084726E-02 -0.21057739E-11
    4    8    0.21157510E-02  0.75153009E-11
    5    8    0.91925709E-04 -0.69504996E-12
    6    8    0.58413332E-03  0.15317153E-12
    7    8    0.64966341E-03 -0.37610952E-12
    8    8   -0.66314489E-03 -0.96072109E-12
    9    8   -0.31489397E-03 -0.51237833E-12
    1    9    0.23616514E-03 -0.13178733E-11
    2    9   -0.20475526E-03  0.32534245E-12
    3    9   -0.23551392E-02 -0.14639657E-11
    4    9   -0.20092738E-02 -0.85908763E-11
    5    9   -0.25791199E-03 -0.66380045E-12
    6    9   -0.57700381E-04 -0.45554516E-13
    7    9    0.41286750E-03  0.34787863E-12
    8    9   -0.31489397E-03  0.57253811E-12
    9    9    0.10469141E-03 -0.80319432E-12

   -4   -1   -2
    1    1   -0.79551195E-03  0.51088300E-12
    2    1   -0.10713534E-02 -0.20137364E-11
    3    1    0.51650879E-08  0.18783620E-11
    4    1   -0.10625184E-08  0.25932589E-11
    5    1    0.81031612E-03 -0.15507326E-11
    6    1   -0.91409191E-09 -0.23286928E-12
    7    1   -0.20882702E-08  0.61399583E-12
    8    1   -0.46990781E-03  0.20693488E-11
    9    1    0.12543499E-02 -0.74315380E-12
    1    2    0.10713534E-02  0.37956235E-11
    2    2    0.49367522E-02 -0.94044841E-11
    3    2    0.15474772E-08  0.51245674E-11
    4    2    0.12895901E-07 -0.26103633E-11
    5    2    0.12620912E-02 -0.75626571E-12
    6    2   -0.26403970E-08 -0.16902890E-11
    7    2   -0.14224004E-08  0.14851870E-11
    8    2   -0.11884303E-02  0.41400163E-11
    9    2    0.58794567E-04 -0.17907361E-11
    1    3   -0.51708293E-08 -0.45731960E-11
    2    3    0.15528823E-08 -0.64279103E-11
    3    3   -0.64823343E-02  0.15153406E-10
    4    3   -0.18502602E-02  0.37711405E-11
    5    3   -0.34055684E-08 -0.81766703E-11
    6    3    0.27070664E-02  0.39252933E-11
    7    3    0.64116364E-04 -0.21881632E-11
    8    3    0.28309025E-08 -0.13074437E-11
    9    3   -0.86909604E-09 -0.12188119E-11
    1    4    0.10542770E-08  0.36593714E-11
    2    4    0.12888923E-07  0.34580984E-11
    3    4   -0.18502602E-02 -0.41743674E-11
    4    4   -0.27706395E-02 -0.16073115E-11
    5    4    0.78336613E-09  0.79512265E-12
    6    4   -0.80640338E-03 -0.44490115E-11
    7    4    0.50621769E-03 -0.92591733E-13
    8    4    0.19339976E-08 -0.84067475E-12
    9    4   -0.12627757E-08 -0.82286955E-12
    1    5    0.81031612E-03 -0.88850975E-12
    2    5   -0.12620912E-02  0.39339452E-12
    3    5    0.34065671E-08  0.30150275E-12
    4    5   -0.78833753E-09  0.28106285E-11
    5    5   -0.16735388E-03  0.11006543E-11
    6    5    0.41719539E-10  0.21009887E-13
    7    5    0.19272725E-08  0.10170293E-12
    8    5   -0.15977840E-03 -0.57560671E-12
    9    5    0.40070637E-03 -0.28812754E-12
    1    6   -0.90858225E-09 -0.36428499E-12
    2    6    0.26438727E-08  0.52075922E-12
    3    6   -0.27070664E-02 -0.79083875E-12
    4    6    0.80640338E-03 -0.16177828E-11
    5    6    0.43982504E-10 -0.48331261E-12
    6    6    0.10037693E-02 -0.75301917E-12
    7    6    0.48426605E-03 -0.32478902E-12
    8    6   -0.92095041E-09 -0.78200901E-12
    9    6    0.42128232E-09  0.72148974E-12
    1    7   -0.20903710E-08  0.51619039E-12
    2    7    0.14212516E-08  0.30940788E-11
    3    7   -0.64116365E-04  0.21018739E-12
    4    7   -0.50621769E-03 -0.42191858E-12
    5    7    0.19269214E-08 -0.13236270E-11
    6    7    0.48426605E-03  0.13533992E-11
    7    7    0.99241188E-03 -0.65217970E-12
    8    7   -0.22279949E-09  0.11264785E-12
    9    7    0.43794780E-09 -0.17915190E-11
    1    8   -0.46990781E-03  0.37644909E-12
    2    8    0.11884303E-02 -0.16685965E-11
    3    8   -0.28260090E-08 -0.16358789E-12
    4    8   -0.19398423E-08 -0.17695567E-11
    5    8   -0.15977839E-03 -0.53302275E-12
    6    8   -0.91969392E-09 -0.89499155E-12
    7    8   -0.22209598E-09  0.23187241E-12
    8    8   -0.11620243E-02  0.21845858E-11
    9    8   -0.67302331E-04  0.20168090E-12
    1    9    0.12543499E-02 -0.24309092E-11
    2    9   -0.58794568E-04  0.26330713E-11
    3    9    0.87165789E-09 -0.35983755E-11
    4    9    0.12644211E-08  0.65082315E-12
